,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
2304,2304,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,7.0,6,7,1.75,0.3,Danon Ayers Rock (JPN),3,C,121,,1:45.39,105.39,11.5,Katsuma Sameshima,Noriyuki Hori,,–,111,Maurice (JPN),Mosheen (AUS),Fastnet Rock,Danox Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2305,2305,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,12.0,7,12,2,0.05,Yoho Lake (JPN),6,H,126,,1:45.44,105.44,5.5,Mirai Iwata,Yasuo Tomomichi,,–,111,Deep Impact (JPN),Crow Canyon (JPN),French Deputy,Kaneko Makoto Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2306,2306,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,10.0,8,10,3,1,Matenro Sky (JPN),5,G,128,,1:45.60,105.60,26.0,Norihiro Yokoyama,Mikio Matsunaga,,–,111,Maurice (JPN),Red La Vita (JPN),Special Week,Chiyono Terada,,Tokyo,139.4860812868083,35.66254653064314
2307,2307,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,8.0,9,8,3,0.05,Top Knife (JPN),4,C,126,,1:45.61,105.61,78.0,Kazuo Yokoyama,Mitsugu Kon,,–,109,Declaration Of War (USA),Be Wind (JPN),Spinning World,Koji Yasuhara,,Tokyo,139.4860812868083,35.66254653064314
2308,2308,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,9.0,10,9,3.25,0.3,Rousham Park (JPN),5,H,126,,1:45.64,105.64,3.7,Keita Tosaki,Hiroyasu Tanaka,,–,108,Harbinger (GB),Reinette Groove (JPN),King Kamehameha,Sunday Racing Co Ltd,Mid-division - ridden 2f out - kept on but never going pace to challenge leaders - weakened towards finish,Tokyo,139.4860812868083,35.66254653064314
2309,2309,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,4.0,11,4,3.75,.5,Karate (JPN),8,H,126,,1:45.72,105.72,210.0,Makoto Sugihara,Hidetaka Otonashi,,–,107,To The Glory (JPN),Lady No Punch (JPN),French Deputy,Hikaru Odagiri,,Tokyo,139.4860812868083,35.66254653064314
2310,2310,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,13.0,12,13,4.5,.75,Off Trail (GB),3,C,121,,1:45.85,105.85,21.9,Hironobu Tanabe,Keiji Yoshimura,,–,105,Farhh (GB),Rose Trail (USA),Kingmambo,Godolphin,Held up and edged left start - settled towards rear on outer - ridden and effort 2f out - driven 1f out - kept on same pace inside final furlong - never troubled leaders,Tokyo,139.4860812868083,35.66254653064314
2311,2311,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,3.0,13,3,5,.5,Nishino Souvenir (JPN),5,H,126,,1:45.93,105.93,33.0,Takuya Ono,Hiroyuki Uehara,,–,104,Harbinger (GB),Ripple (JPN),Agnes Tachyon,Shigeyuki Nishiyama,,Tokyo,139.4860812868083,35.66254653064314
2312,2312,2024-10-06,JPN,Tokyo,07:45,Mainichi Okan (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m1f,9f,1800,Good To Firm,Turf,14,5.0,14,5,5,0.05,Air Fanditha (USA),7,G,126,,1:45.94,105.94,285.0,Daisuke Sasaki,Manabu Ikezoe,,–,104,Hat Trick (JPN),Nokaze (USA),Empire Maker,Lucky Field Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2313,2313,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,5.0,1,5,0,0,Brede Weg (JPN),4,F,126,,1:44.70,104.70,3.6,Christophe-Patrice Lemaire,Keisuke Miyata,312307.86,–,119,Lord Kanaloa (JPN),Inner Urge (JPN),Deep Impact,Sunday Racing Co Ltd,Towards rear of mid-division - shaken up under 2f out - ran on down outer to lead final 100yds - drew clear towards finish,Tokyo,139.4860812868083,35.66254653064314
2314,2314,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,10.0,2,10,1.25,1.25,Scintillation (JPN),5,M,121,,1:44.91,104.91,37.0,Keita Tosaki,Masakazu Ikegami,124237.02,–,112,Lord Kanaloa (JPN),Fascinete Dia (JPN),Agnes Tachyon,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2315,2315,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,6.0,3,6,1.75,.5,Masked Diva (JPN),4,F,123,,1:44.99,104.99,2.3,Yuga Kawada,Yasuyuki Tsujino,78826.02,–,113,Rulership (JPN),Mask Off (JPN),Deep Impact,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2316,2316,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,7.0,4,7,2.5,.75,Fierce Pride (JPN),6,M,121,,1:45.12,105.12,9.4,Mirco Demuro,Sakae Kunieda,46224.1,–,109,Deep Impact (JPN),Strawberry Fair GB,Kingmambo,Godolphin,Settled in midfield - took closer order and shaken up 2f out - pressed leaders 1f out - outpaced by leaders inside final furlong,Tokyo,139.4860812868083,35.66254653064314
2317,2317,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,15.0,5,15,3.25,.75,Rouge Lignage (JPN),5,M,121,,1:45.24,105.24,43.0,Kazuo Yokoyama,Yoshitada Munakata,30630.43,–,107,Spielberg (JPN),Panzanella (JPN),Rulership,Tokyo Horse Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2318,2318,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,9.0,6,9,3.75,.5,Feel Sympathy (JPN),5,M,121,,1:45.33,105.33,107.0,Ryuto Yokoyama,Shigeyuki Kojima,,–,106,Behkabad (FR),Smart Sympathy (JPN),Dance In The Dark,Makio Okada,,Tokyo,139.4860812868083,35.66254653064314
2319,2319,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,2.0,7,2,4.25,.5,Ascoltiamo (JPN),4,F,121,,1:45.41,105.41,27.0,Akihide Tsumura,Toru Hayashi,,–,105,Kitasan Black (JPN),Ascolti (JPN),Danehill Dancer,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2320,2320,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,4.0,8,4,4.5,0.3,Moryana (JPN),4,F,121,,1:45.45,105.45,8.6,Yasunari Iwata,Yoshinori Muto,,–,105,Epiphaneia (JPN),Garder Le Sourire (JPN),Daiwa Major,Fumio Takahashi,,Tokyo,139.4860812868083,35.66254653064314
2321,2321,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,12.0,9,12,4.75,0.2,Conch Shell (JPN),4,F,121,,1:45.53,105.53,19.6,Mirai Iwata,Hisashi Shimizu,,–,104,Kizuna (JPN),Xanas (IRE),Galileo,Shinji Maeda,,Tokyo,139.4860812868083,35.66254653064314
2322,2322,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,3.0,10,3,5,0.2,La Ruelle (JPN),5,M,121,,1:45.57,105.57,165.0,Yuichi Kitamura,Yoshito Yahagi,,–,104,Deep Impact (JPN),Kauai Lane (JPN),King Kamehameha,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2323,2323,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,8.0,11,8,5.25,0.3,Costa Bonita (JPN),5,M,121,,1:45.58,105.58,19.2,Kohei Matsuyama,Yoshiaki Sugiyama,,–,103,Isla Bonita (JPN),Lady Ying (FR),Kendor,Tatsuo Tanikake,,Tokyo,139.4860812868083,35.66254653064314
2324,2324,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,11.0,12,11,6.5,1.25,Saint Camellia (JPN),5,M,121,,1:45.78,105.78,71.0,Katsuma Sameshima,Tomokazu Takano,,–,101,Duramente (JPN),Admire Teresa (JPN),Helissio,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2325,2325,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,14.0,13,14,6.75,0.3,Lilac (JPN),5,M,121,,1:45.83,105.83,34.0,Takeshi Yokoyama,Ikuo Aizawa,,–,100,Orfevre (JPN),Viva Bouquet (JPN),King Kamehameha,Seichi Serizawa,,Tokyo,139.4860812868083,35.66254653064314
2326,2326,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,13.0,14,13,8.25,1.5,Mozu Gold Barrel (USA),5,M,121,,1:46.08,106.08,108.0,Andrasch Starke,Kenichi Fujioka,,–,97,Optimizer (USA),Sweeter Still (IRE),Rock Of Gibraltar,Capital System Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2327,2327,2024-10-14,JPN,Tokyo,07:45,Ireland Trophy Fuchu Himba Stakes (3yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,3yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,15,1.0,15,1,13.25,5,Harper (JPN),4,F,121,,1:46.91,106.91,12.7,Yutaka Take,Yasuo Tomomichi,,–,86,Hearts Cry (JPN),Seresta (ARG),Jump Start,Ms Racing,,Tokyo,139.4860812868083,35.66254653064314
2328,2328,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,16.0,1,16,0,0,Jun Blossom (JPN),5,H,126,,1:32.10,92.10,7.2,Keita Tosaki,Yasuo Tomomichi,335208.29,–,122,World Ace (JPN),Empress Tiara (JPN),Kurofune,Junji Kawai,,Tokyo,139.4860812868083,35.66254653064314
2329,2329,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,11.0,2,11,1,1,Soul Rush (JPN),6,H,128,,1:32.27,92.27,3.2,Taisei Danno,Yasutoshi Ikee,135553.58,–,122,Rulership (JPN),Eternal Bouquet (JPN),Manhattan Cafe,Tatsue Ishikawa,,Tokyo,139.4860812868083,35.66254653064314
2330,2330,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,14.0,3,14,2.25,1.25,Logi Leon (JPN),3,C,121,,1:32.47,92.47,27.0,Hiroshi Kitamura,Masaaki Koga,84484.29,–,114,Leontes (JPN),B B Barrel (JPN),Pyro,Masaaki Kumeta,,Tokyo,139.4860812868083,35.66254653064314
2331,2331,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,7.0,4,7,3.25,1,Serifos (JPN),5,H,128,,1:32.64,92.64,3.4,Yusuke Fujioka,Mitsumasa Nakauchida,49565.6,–,117,Daiwa Major (JPN),Sea Front (FR),Le Havre,G1 Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2332,2332,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,17.0,5,17,3.5,0.3,Balsam Note (JPN),4,C,126,,1:32.68,92.68,144.0,Masami Matsuoka,Tomokazu Takano,32858.1,–,114,Maurice (JPN),Epice Arome (JPN),Daiwa Major,Katsumi Yoshida,,Tokyo,139.4860812868083,35.66254653064314
2333,2333,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,8.0,6,8,3.75,0.3,Comstock Lode (JPN),5,M,121,,1:32.72,92.72,356.0,Akihide Tsumura,Yoshitada Munakata,,–,108,Silver State (JPN),Nishino Moonlight (JPN),Diesis,Big Red Farm,,Tokyo,139.4860812868083,35.66254653064314
2334,2334,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,12.0,6,12,3.75,0,Al Naseem (JPN),5,H,126,,1:32.72,92.72,56.0,Norihiro Yokoyama,Shinsuke Hashiguchi,,–,113,Maurice (JPN),Jebel Ali (JPN),Deep Impact,Lion Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2335,2335,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,10.0,8,10,4.25,0.3,Cruzeiro Do Sul (JPN),4,C,126,,1:32.81,92.81,27.0,Takeshi Yokoyama,Yoshitada Takahashi,,–,112,Fine Needle (JPN),Staria (JPN),Alkaased,Godolphin,Midfield towards outer - ridden 2f out - driven and stayed on inside final furlong - never troubled leaders,Tokyo,139.4860812868083,35.66254653064314
2336,2336,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,9.0,9,9,5.25,1,Red Mon Reve (JPN),5,H,126,,1:32.97,92.97,6.3,Kazuo Yokoyama,Masayoshi Ebina,,–,110,Lord Kanaloa (JPN),Last Groove (JPN),Deep Impact,Tokyo Horse Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2337,2337,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,4.0,10,4,5.5,0.3,Gonbade Qabus (JPN),3,C,121,,1:33.02,93.02,10.5,Kohei Matsuyama,Noriyuki Hori,,–,106,Bricks And Mortar (USA),Affilato (JPN),Deep Impact,G1 Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2338,2338,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,2.0,11,2,5.5,0.05,Meisho Shintake (JPN),6,H,126,,1:33.02,93.02,231.0,Kenichi Ikezoe,Teruhiko Chida,,–,109,World Ace (JPN),Admire Bien (JPN),Admire Cozzene,Yoshio Matsumoto,,Tokyo,139.4860812868083,35.66254653064314
2339,2339,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,6.0,12,6,6.25,.75,J Palms (JPN),4,C,126,,1:33.14,93.14,18.9,Katsuma Sameshima,Noriyuki Hori,,–,108,Just A Way (JPN),Killer Graces (USA),Congaree,Ms Racing,,Tokyo,139.4860812868083,35.66254653064314
2340,2340,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,5.0,13,5,6.25,0.05,Air Lolonois (JPN),7,G,126,,1:33.15,93.15,130.0,Hironobu Tanabe,Kazuhide Sasada,,–,108,King Kamehameha (JPN),Air One Piece (JPN),Rock Of Gibraltar,Lucky Field Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2341,2341,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,3.0,14,3,6.5,0.3,Mississippi Tesoro (JPN),4,F,121,,1:33.18,93.18,180.0,Takuya Kowata,Yoshihiro Hatakeyama,,–,102,Danon Ballade (JPN),Happiness For You (USA),A P Indy,Ryotokuji Kenji Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2342,2342,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,13.0,15,13,7,.5,Time To Heaven (JPN),6,H,126,,1:33.27,93.27,47.0,Yoshitomi Shibata,Hirofumi Toda,,–,106,Lord Kanaloa (JPN),Kiss To Heaven (JPN),Admire Vega,Dmm Dream Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2343,2343,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,15.0,16,15,7.5,.5,Parallel Vision (JPN),5,H,126,,1:33.35,93.35,18.9,Christophe-Patrice Lemaire,Sakae Kunieda,,–,105,Kizuna (JPN),Art Brut (JPN),Makfi,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2344,2344,2024-10-19,JPN,Tokyo,07:45,Fuji Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,1m,8f,1600,Good To Firm,Turf,17,1.0,17,1,8.5,1,Bathrat Leon (JPN),6,H,126,,1:33.52,93.52,57.0,Yutaka Yoshida,Yoshito Yahagi,,–,102,Kizuna (JPN),Bathrat Amal (JPN),New Approach,Hiroo Race Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2345,2345,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,2.0,1,2,0,0,Brown Ratchet (JPN),2,F,121,,1:33.80,93.80,4.7,Christophe-Patrice Lemaire,Takahisa Tezuka,163689.02,–,101,Kizuna (JPN),Forever Darling (USA),Congrats,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2346,2346,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,1.0,2,1,1.25,1.25,Mistress (JPN),2,F,121,,1:34.01,94.01,15.6,Ryusei Sakai,Yoshito Yahagi,67453.78,–,97,Kizuna (JPN),Cherokee Maiden (USA),Distorted Humor,Shinji Maeda,,Tokyo,139.4860812868083,35.66254653064314
2347,2347,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,8.0,3,8,1.5,0.2,Shonan Xanadu (JPN),2,F,121,,1:34.08,94.08,4.1,Kenichi Ikezoe,Takeshi Matsushita,40966.81,–,97,Kizuna (JPN),Mi Sueno (USA),Pulpit,Tetsuhide Kunimoto,,Tokyo,139.4860812868083,35.66254653064314
2348,2348,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,4.0,4,4,1.75,0.3,Shihorin (JPN),2,F,121,,1:34.09,94.09,6.6,Akira Sugawara,Ryo Takei,24504.34,–,96,Maurice (JPN),Pan De Ring (JPN),King Kamehameha,Tn Racing,,Tokyo,139.4860812868083,35.66254653064314
2349,2349,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,3.0,5,3,1.75,0.05,My Element (JPN),2,F,121,,1:34.10,94.10,6.3,Takeshi Yokoyama,Yuichi Fukunaga,16150.59,–,96,Epiphaneia (JPN),Sought After (JPN),Deep Impact,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2350,2350,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,10.0,6,10,1.75,0.05,Kamunyak (JPN),2,F,121,,1:34.10,94.10,3.1,Yuga Kawada,Yasuo Tomomichi,,–,96,Black Tide (JPN),Dance Amiga (JPN),Sakura Bakushin O,Kaneko Makoto Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2351,2351,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,6.0,7,6,3.5,1.75,Ma Puce (JPN),2,F,121,,1:34.38,94.38,58.0,Hironobu Tanabe,Yusuke Wada,,–,92,Mind Your Biscuits (USA),Films Francais (JPN),Symboli Kris S,Yuji Yoshimoto,,Tokyo,139.4860812868083,35.66254653064314
2352,2352,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,11.0,8,11,4.75,1.25,Cleos Needle (JPN),2,F,121,,1:34.59,94.59,80.0,Akihide Tsumura,Yusuke Wada,,–,89,Fine Needle (JPN),Archeology (USA),Seeking The Gold,Godolphin,Towards rear - niggled along 3f out - driven and some progress 2f out - no impression final furlong,Tokyo,139.4860812868083,35.66254653064314
2353,2353,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,5.0,9,5,5.75,1,Million Rose (JPN),2,F,121,,1:34.76,94.76,13.4,Keita Tosaki,Kiyoshi Hagiwara,,–,87,Suave Richard (JPN),Mambia GB,Aldebaran,Seiichi Iketani,,Tokyo,139.4860812868083,35.66254653064314
2354,2354,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,9.0,10,9,6.25,.5,Zaratan (JPN),2,F,121,,1:34.84,94.84,217.0,Hiroshi Kitamura,Kazuya Nakatake,,–,86,Kizuna (JPN),Kamekichi (USA),Mizzen Mast,Makoto Kato,,Tokyo,139.4860812868083,35.66254653064314
2355,2355,2024-10-26,JPN,Tokyo,07:45,Artemis Stakes (2yo Fillies) (Turf),Flat,,Grade 3,,2yo,F,1m,8f,1600,Good To Firm,Turf,11,7.0,11,7,6.5,0.05,Kyoei Bonita (JPN),2,F,121,,1:34.89,94.89,123.0,Masami Matsuoka,Shinichi Ito,,–,86,Isla Bonita (JPN),Kyoei Legacy (JPN),Harbinger,Haruo Tanaka,,Tokyo,139.4860812868083,35.66254653064314
2356,2356,2024-10-27,JPN,Tokyo,06:40,Tenno Sho (Autumn) (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,7.0,1,7,0,0,Do Deuce (JPN),5,H,128,,1:57.30,117.30,3.8,Yutaka Take,Yasuo Tomomichi,1243227.89,–,120,Hearts Cry (JPN),Dust And Diamonds (USA),Vindication,Kieffers Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2357,2357,2024-10-27,JPN,Tokyo,06:40,Tenno Sho (Autumn) (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,4.0,2,4,1.25,1.25,Tastiera (JPN),4,C,128,,1:57.51,117.51,54.0,Kohei Matsuyama,Noriyuki Hori,495232.79,–,116,Satono Crown (JPN),Partitura (JPN),Manhattan Cafe,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
2358,2358,2024-10-27,JPN,Tokyo,06:40,Tenno Sho (Autumn) (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,9.0,3,9,1.75,.5,Ho O Biscuits (JPN),4,C,128,,1:57.59,117.59,48.0,Mirai Iwata,Takeshi Okumura,308877.26,–,115,Mind Your Biscuits (USA),Ho O Sabrina (JPN),Rulership,Yoshihisa Ozasa,,Tokyo,139.4860812868083,35.66254653064314
2359,2359,2024-10-27,JPN,Tokyo,06:40,Tenno Sho (Autumn) (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,11.0,4,11,2,0.3,Justin Palace (JPN),5,H,128,,1:57.63,117.63,15.0,Ryusei Sakai,Haruki Sugiyama,183782.58,–,114,Deep Impact (JPN),Palace Rumor (USA),Royal Anthem,Masahiro Miki,,Tokyo,139.4860812868083,35.66254653064314
2360,2360,2024-10-27,JPN,Tokyo,06:40,Tenno Sho (Autumn) (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,2.0,5,2,2.25,0.3,Matenro Sky (JPN),5,G,128,,1:57.67,117.67,121.0,Norihiro Yokoyama,Mikio Matsunaga,122521.72,–,114,Maurice (JPN),Red La Vita (JPN),Special Week,Chiyono Terada,,Tokyo,139.4860812868083,35.66254653064314
2361,2361,2024-10-27,JPN,Tokyo,06:40,Tenno Sho (Autumn) (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,15,1.0,6,1,2.75,.5,Bellagio Opera (JPN),4,C,128,,1:57.76,117.76,13.3,Kazuo Yokoyama,Hiroyuki Uemura,,–,113,Lord Kanaloa (JPN),Air Routine (JPN),Harbinger,Shorai Hayashida,,Tokyo,139.4860812868083,35.66254653064314
